,Code,Financial Year,Annual Revenue,Annual Net,Annual EPS
1561,5228,31-Mar-14,"48,391","16,401",13.13
1562,5228,31-Mar-13,"30,689","9,045",12.19
1563,90,31-Dec-18,"78,150","39,916",10.28
1564,90,31-Dec-17,"64,348","29,850",10.88
1565,90,31-Dec-16,"63,613","31,186",15.51
1566,90,31-Dec-15,"49,741","26,148",14.44
1567,90,31-Dec-14,"45,143","20,140",11.12
1568,90,31-Dec-13,"25,218","10,803",5.96
1569,90,31-Dec-12,"18,758","6,549",3.61
1570,90,31-Dec-11,"12,653","4,783",2.64
1571,7217,31-Dec-18,"115,789","3,098",1.65
1572,7217,31-Dec-17,"131,919","18,680",11.11
1573,7217,31-Dec-16,"105,649","12,899",7.39
1574,7217,31-Dec-15,"79,660","6,276",3.65
1575,7217,31-Dec-14,"64,419","-2,777",-1.65
1576,7217,31-Dec-13,"76,259","6,681",3.95
1577,7217,31-Dec-12,"144,874","5,136",3.03
1578,7217,31-Dec-11,"162,514","7,349",4.3
1579,9091,31-Mar-19,"37,210","-1,400",-1.46
1580,9091,31-Mar-18,"58,454",-219,-0.23
1581,9091,31-Mar-17,"70,278","1,514",1.55
1582,9091,31-Mar-16,"80,019","3,994",4.16
1583,9091,31-Mar-15,"75,437","1,797",1.88
1584,9091,31-Mar-14,"69,262",328,0.33
1585,9091,31-Mar-13,"77,663","-1,987",-2.08
1586,9091,31-Mar-12,"50,336","-1,388",-1.44
1587,6076,31-Dec-18,"256,554","-2,097",-0.72
1588,6076,31-Dec-17,"312,938","-30,417",-10.73
1589,6076,31-Dec-16,"360,820","28,526",10.23
1590,6076,31-Dec-15,"231,306","1,353",0.47
1591,6076,31-Dec-14,"333,033","11,357",4.9
1592,6076,31-Dec-13,"538,706","61,135",27.99
1593,6076,31-Dec-12,"396,515","6,909",3.17
1594,6076,31-Dec-11,"285,398","25,258",11.58
1595,7149,31-Dec-18,"57,821","6,527",9.42
1596,7149,31-Dec-17,"57,524","1,205",1.56
1597,7149,31-Dec-16,"62,345","2,901",3.99
1598,7149,31-Dec-15,"58,592","3,401",5.1
1599,7149,31-Dec-14,"64,299","5,950",8.39
1600,7149,31-Dec-13,"65,024","7,646",11.03
1601,7149,31-Dec-12,"84,295","13,012",19.82
1602,7149,31-Dec-11,"95,582","13,256",21.44
1603,5056,31-Dec-18,"1,208,004","12,172",2.77
1604,5056,31-Dec-17,"1,108,418","54,447",15.48
1605,5056,31-Dec-16,"1,074,316","60,629",19.92
1606,5056,31-Dec-15,"1,160,845","40,335",13.6
1607,5056,31-Dec-14,"1,178,342","43,639",21.76
1608,5056,31-Dec-13,"1,090,375","51,814",27.7
1609,5056,31-Dec-12,"920,515","29,153",15.48
1610,5056,31-Dec-11,"793,591","34,831",18.36
1611,8613,31-Mar-19,"136,687",523,0.4
1612,8613,31-Mar-18,"75,286","1,021",0.74
1613,8613,31-Mar-17,"186,054","-71,644",-53.05
1614,8613,31-Mar-16,"137,767","10,365",7.68
1615,8613,31-Mar-15,"107,504","8,805",6.52
1616,8613,31-Mar-14,"66,300","6,498",4.83
1617,8613,31-Mar-13,"29,354","2,380",1.77
1618,8613,31-Mar-12,"23,122","-1,836",-1.36
1619,7773,31-Dec-18,"472,602","-11,895",-7.48
1620,7773,31-Dec-17,"472,241","-29,942",-18.83
1621,7773,31-Dec-16,"435,523","-17,315",-10.87
1622,7773,31-Dec-15,"502,301","3,957",2.49
1623,7773,31-Dec-14,"518,772","18,678",11.72
1624,7773,31-Dec-13,"452,310","16,408",10.3
1625,7773,31-Dec-12,"522,550","29,305",18.39
1626,7773,31-Dec-11,"577,135","38,076",23.71
1627,6815,28-Feb-19,"268,329","16,500",12.89
1628,6815,28-Feb-18,"314,083","9,590",7.49
1629,6815,28-Feb-17,"167,211","-7,378",-5.78
1630,6815,29-Feb-16,"129,332","3,339",2.62
1631,6815,28-Feb-15,"167,694","12,888",10.07
1632,6815,28-Feb-14,"186,119","12,923",10.1
1633,6815,28-Feb-13,"146,591","14,871",11.62
1634,6815,29-Feb-12,"143,052","6,192",4.83
1635,7208,31-Dec-18,"100,033","-4,212",-1.57
1636,7208,31-Dec-17,"63,517","-3,601",-1.08
1637,7208,31-Dec-16,"84,265","3,779",1.56
1638,7208,31-Dec-15,"92,487","2,080",1.75
1639,7208,31-Dec-14,"106,114","2,427",2.96
1640,7208,31-Dec-13,"97,215","-1,709",-2.11
1641,7208,31-Dec-12,"103,172","1,471",1.81
1642,7208,31-Dec-11,"107,076",132,0.16
1643,7094,31-May-19,"26,341","-1,695",-3.81
1644,7094,31-May-18,"60,241","-1,383",-3.11
1645,7094,31-May-17,"53,989",958,2.16
1646,7094,31-May-16,"53,429",211,0.48
1647,7094,31-May-15,"52,708",-831,-1.87
1648,7094,31-May-14,"65,195","5,678",12.78
1649,7094,31-May-13,"60,903","2,977",6.71
1650,7094,31-May-12,"63,958","-3,350",-7.55
1651,5101,31-Dec-18,"1,121,717","16,057",1.89
1652,5101,31-Dec-17,"1,024,322","45,192",5.34
1653,5101,31-Dec-16,"998,171","71,441",8.89
1654,5101,31-Dec-15,"1,014,466","92,561",18.01
1655,5101,31-Dec-14,"942,035",161,0.03
1656,5101,31-Dec-13,"938,717","-42,459",-8.28
1657,5101,31-Dec-12,"1,031,961","33,059",6.44
1658,5101,31-Dec-11,"1,061,705","63,779",12.43
1659,7249,31-Dec-18,"204,240","42,015",13.94
1660,7249,31-Dec-17,"93,823","9,318",3.61
1661,7249,31-Dec-16,"84,055","11,999",5.43
1662,7249,31-Dec-15,"86,071","14,314",6.92
1663,7249,31-Dec-14,"44,630","3,461",2.23
1664,7249,31-Dec-13,"51,930","1,758",1.58
1665,7249,31-Dec-12,"83,551","5,803",5.36
1666,7249,31-Dec-11,"93,635","6,927",6.68
1667,5283,31-Oct-18,"4,904","35,238",1.47
1668,5283,31-Oct-17,488,"-87,633",-7.26
1669,3689,30-Sep-19,"1,010,272","122,862",33.5
1670,3689,30-Sep-18,"4,109,859","385,133",105.2
1671,3689,30-Sep-17,"4,101,374","323,377",88.3
1672,3689,30-Sep-16,"4,124,773","385,372",105.2
1673,3689,30-Sep-15,"4,060,239","280,074",76.6
1674,3689,30-Sep-14,"3,818,802","259,429",71
1675,3689,30-Sep-13,"3,563,291","260,653",71.7
1676,3689,30-Sep-12,"3,238,786","274,030",76
1677,2984,30-Jun-19,"19,008","1,780",2.13
1678,2984,30-Jun-18,"37,900","-2,788",-3.32
1679,2984,30-Jun-17,"55,789","8,516",10.16
1680,2984,30-Jun-16,"51,859","4,475",5.33
1681,2984,30-Jun-15,"56,089","4,720",5.62
1682,2984,30-Jun-14,"60,873","66,987",79.87
1683,2984,30-Jun-13,"89,240","-7,848",-9.36
1684,2984,30-Jun-12,"244,570","-15,484",-18.45
1685,7047,30-Jun-19,"167,565","8,508",2.28
1686,7047,30-Jun-18,"395,630","19,475",5.26
1687,7047,30-Jun-17,"453,320","38,791",10.71
1688,7047,30-Jun-16,"423,914","11,622",3.57
1689,7047,30-Jun-15,"387,526","-2,592",-0.79
1690,7047,30-Jun-14,"313,582","3,027",1.46
1691,7047,30-Jun-13,"213,200","4,176",2.22
1692,7047,30-Jun-12,"140,675","-21,280",-11.25
1693,5029,31-Dec-18,"379,079","60,354",35.51
1694,5029,31-Dec-17,"483,166","117,444",83.06
1695,5029,31-Dec-16,"357,163","120,889",85.5
1696,5029,31-Dec-15,"327,736","71,285",50.43
1697,5029,31-Dec-14,"428,343","93,128",65.87
1698,5029,31-Dec-13,"439,781","73,798",52.19
1699,5029,31-Dec-12,"452,362","84,465",60.17
1700,5029,31-Dec-11,"479,254","119,731",87.39
1701,6041,31-Dec-18,"10,133",-686,-0.39
1702,6041,31-Dec-17,"26,554","7,876",5.62
1703,6041,31-Dec-16,"41,894","12,528",8.92
1704,6041,31-Dec-15,"46,391","12,704",9.05
1705,6041,31-Dec-14,"24,914","47,099",33.55
1706,6041,31-Dec-13,"22,040","-11,546",-8.23
1707,6041,31-Dec-12,"31,126","-4,738",-3.38
1708,6041,31-Dec-11,"33,978","4,577",3.22
1709,7229,31-Dec-18,"530,494","64,010",28.92
1710,7229,31-Dec-17,"526,484","63,089",28.5
1711,7229,31-Dec-16,"582,273","74,463",33.72
1712,7229,31-Dec-15,"822,965","94,706",43.36
1713,7229,31-Dec-14,"797,895","87,618",40.53
1714,7229,31-Dec-13,"764,185","67,400",31.42
1715,7229,31-Dec-12,"696,472","61,746",33.81
1716,7229,31-Dec-11,"485,097","47,604",26.63
1717,2755,30-Jun-19,"13,620","2,301",0.93
1718,2755,30-Jun-18,"31,868","-1,013",-0.4
1719,2755,30-Jun-17,"26,696",828,0.33
1720,2755,30-Jun-16,"26,565","4,195",1.67
1721,2755,30-Jun-15,"26,111","54,137",21.66
1722,2755,30-Jun-14,"27,342","6,956",2.95
1723,2755,30-Jun-13,"39,408","8,625",4.27
1724,2755,30-Jun-12,"36,836","3,410",1.74
1725,5222,31-Dec-18,"13,467,261","-1,079,952",-29.6
1726,5222,31-Dec-17,"16,974,713","143,727",4
1727,5222,31-Dec-16,"17,282,554","12,400",0.3
1728,5222,31-Dec-15,"15,924,024","117,123",3.3
1729,5222,31-Dec-14,"16,434,331","306,369",8.4
1730,5222,31-Dec-13,"12,568,008","980,992",26.8
1731,5222,31-Dec-12,"12,886,499","805,775",29.1
1732,6939,30-Sep-19,"80,147","7,427",1.47
1733,6939,30-Sep-18,"339,099","32,903",6.44
1734,6939,30-Sep-17,"315,607","22,508",4.39
1735,6939,30-Sep-16,"283,813","23,217",7.8
1736,6939,30-Sep-15,"333,488","56,538",41.2
1737,6939,30-Sep-14,"338,161","41,396",30.47
1738,6939,30-Sep-13,"292,884","34,694",26.46
1739,6939,30-Sep-12,"258,450","26,919",21.93
1740,149,31-May-19,"7,590","1,407",1.44
1741,149,31-May-18,"14,624","2,960",3.02
1742,149,31-May-17,"18,465","4,304",4.39
1743,149,31-May-16,"16,737","5,004",5.11
1744,149,31-May-15,"13,588","3,669",3.74
1745,149,31-May-14,"15,308","4,004",4.08
1746,149,31-May-13,"16,674","4,901",4.99
1747,149,31-May-12,"16,901","4,501",4.59
1748,8605,30-Jun-19,"106,397","3,809",3.64
1749,8605,30-Jun-18,"149,408","3,824",3.02
1750,8605,30-Jun-17,"129,236","2,926",3.4
1751,8605,31-Dec-16,"79,283","3,265",3.92
1752,8605,31-Dec-15,"101,766","6,223",7.52
1753,8605,31-Dec-14,"66,827","1,829",2.21
1754,8605,31-Dec-13,"55,363","3,937",4.76
1755,8605,31-Dec-12,"79,210","4,250",5.15
1756,3107,31-Mar-19,"174,958","49,577",20.59
1757,3107,31-Mar-18,"284,646","36,110",14.98
1758,3107,31-Mar-17,"372,101","58,146",24.1
1759,3107,31-Mar-16,"375,207","51,282",21.24
1760,3107,31-Mar-15,"378,014","55,775",55.27
1761,3107,31-Mar-14,"348,382","67,386",83.74
1762,3107,31-Mar-13,"305,145","58,229",72.36
1763,3107,31-Mar-12,"300,174","71,907",89.36
1764,9318,31-Dec-18,"350,733","15,474",3.47
1765,9318,31-Dec-17,"303,127",-417,-0.09
1766,9318,31-Dec-16,"366,076","-4,445",-0.94
1767,9318,31-Dec-15,"382,456","10,113",2.1
1768,9318,31-Dec-14,"346,437","32,942",10.59
1769,9318,31-Dec-13,"471,875","42,280",14.6
1770,9318,31-Dec-12,"410,515","27,898",12.71
1771,9318,31-Dec-11,"446,593","21,976",10.16
1772,5197,31-Dec-18,"203,427","28,416",27.48
1773,5197,31-Dec-17,"176,000","12,402",12.02
1774,5197,31-Dec-16,"201,476","19,181",18.59
1775,5197,31-Dec-15,"180,733","31,722",30.74
1776,5197,31-Dec-14,"150,419","16,032",15.53
1777,5197,31-Dec-13,"147,208","15,136",14.66
1778,5197,31-Dec-12,"132,804","11,601",11.24
1779,5197,31-Dec-11,"122,150","14,256",14.13
1780,5277,30-Jun-19,"21,298","5,150",1
1781,5277,30-Jun-18,"35,534","7,527",1.65
1782,5277,30-Jun-17,"35,960","10,220",3.02
1783,9172,31-Dec-18,"560,520","36,644",14.8
1784,9172,31-Dec-17,"462,621","42,313",17.1
1785,9172,31-Dec-16,"343,822","13,543",5.5
1786,9172,31-Dec-15,"388,919","19,365",7.8
1787,9172,31-Dec-14,"464,511","7,589",3
1788,9172,31-Dec-13,"555,991","21,830",8.8
1789,9172,31-Dec-12,"734,474","27,100",11
1790,9172,31-Dec-11,"618,351","12,412",4.9
1791,7210,30-Jun-19,"274,038","9,707",4.51
1792,7210,30-Jun-18,"511,585","19,666",10.58
1793,7210,30-Jun-17,"461,295","21,026",11.67
1794,7210,30-Jun-16,"413,771","19,874",11.45
1795,7210,30-Jun-15,"420,271","20,105",11.77
1796,7210,30-Jun-14,"403,301","24,006",14.27
1797,7210,30-Jun-13,"364,808","22,566",13.89
1798,7210,30-Jun-12,"327,101","20,872",14.79
1799,128,31-Dec-18,"327,218","52,257",4.98
1800,128,31-Dec-17,"296,580","29,858",2.86
1801,128,31-Dec-16,"261,844","20,040",1.92
1802,128,31-Dec-15,"280,573","4,045",0.4
1803,128,31-Dec-14,"309,845","18,773",1.86
1804,128,31-Dec-13,"190,611","-2,320",0.16
1805,128,31-Dec-12,"181,035","3,811",0.65
1806,128,31-Dec-11,"198,123","1,375",0.42
1807,9377,30-Jun-19,64,-96,-0.08
1808,9377,30-Jun-18,"1,260",-687,-0.5
1809,9377,30-Jun-17,"2,415","-3,063",-2.21
1810,9377,30-Jun-16,"4,633","-5,641",-2.99
1811,9377,30-Jun-15,"5,554","-6,396",-5.05
1812,9377,31-Dec-14,824,"-2,691",-2.3
1813,9377,31-Dec-13,"3,600","-10,423",-8.81
1814,9377,31-Dec-12,"7,880","-8,903",-11.46
1815,7184,31-Dec-18,"29,369","-17,124",-4.15
1816,7184,31-Dec-17,"21,343","-8,967",-4.59
1817,7184,31-Jul-17,"11,195","-3,831",-2.79
1818,7184,31-Jul-16,"38,112","-14,327",-11.48
1819,7184,31-Jul-15,"34,845","-9,791",-1.56
1820,7184,31-Jul-14,"36,998","-9,137",-7.32
1821,7184,31-Jul-13,"45,235",784,0.62
1822,7184,31-Jul-12,"40,790","-11,139",-8.94
1823,9261,31-May-19,"297,664","33,571",5.07
1824,9261,31-May-18,"594,294","95,123",14.46
1825,9261,31-May-17,"544,806","100,376",28.33
1826,9261,31-May-16,"676,136","94,193",41.95
1827,9261,31-May-15,"588,123","58,768",27.16
1828,9261,31-May-14,"540,702","43,891",22.32
1829,9261,31-May-13,"354,071","19,885",10.1
1830,9261,31-May-12,"246,347","14,385",7.31
1831,5398,31-Jul-19,"903,882","172,038",6.97
1832,5398,31-Jul-18,"4,227,060","513,883",20.93
1833,5398,31-Jul-17,"3,211,403","602,093",24.8
1834,5398,31-Jul-16,"2,121,899","626,133",25.98
1835,5398,31-Jul-15,"2,399,918","682,138",28.98
1836,5398,31-Jul-14,"2,229,572","719,398",31.29
1837,5398,31-Jul-13,"3,883,120","541,399",25.33
1838,5398,31-Jul-12,"3,087,003","547,305",26.42
1839,5209,31-Dec-18,"6,233,243","180,392",14.05
1840,5209,31-Dec-17,"5,348,821","194,638",15.16
1841,5209,31-Dec-16,"4,052,310","165,136",12.86
1842,5209,31-Dec-15,"3,618,969","106,162",8.26
1843,5209,31-Dec-14,"2,773,462","167,632",13.06
1844,5209,31-Dec-13,"2,317,219","171,436",13.36
1845,5209,31-Dec-12,"2,125,294","162,829",14.99
1846,5226,31-Dec-18,"582,471","63,569",13.68
1847,5226,31-Dec-17,"469,436","48,039",12.02
1848,5226,31-Dec-16,"330,058","22,576",5.78
1849,5226,31-Dec-15,"272,511","-9,886",-2.57
1850,5226,31-Dec-14,"534,124","52,879",14.64
1851,5226,31-Dec-13,"406,308","42,692",12.01
1852,5226,31-Dec-12,"319,527","21,614",7.22
1853,5102,31-Dec-18,"2,261,346","189,254",39.61
1854,5102,31-Dec-17,"2,150,306","89,158",18.65
1855,5102,31-Dec-16,"2,315,790","43,594",9.13
1856,5102,31-Dec-15,"2,307,913","22,653",4.75
1857,5102,31-Dec-14,"1,810,900","-16,786",-3.46
1858,5102,31-Dec-13,"1,363,113","3,628",0.76
1859,5102,31-Dec-12,"1,441,476","118,841",31.95
1860,5102,31-Dec-11,"1,382,800","123,000",38.68
1861,5592,31-Dec-18,"23,175","-5,366",-2.73
1862,5592,31-Dec-17,"25,894","-4,200",-2.13
1863,5592,31-Dec-16,"27,589","-5,488",-2.79
1864,5592,31-Dec-15,"29,837","-1,928",-0.98
1865,5592,31-Dec-14,"31,523",-799,-0.4
1866,5592,31-Dec-13,"33,378","3,128",1.59
1867,5592,31-Dec-12,"36,124","13,031",6.61
1868,5592,31-Dec-11,"39,035","8,873",4.5
1869,78,30-Jun-19,"157,318","17,158",0.31
1870,78,30-Jun-18,"292,988","23,627",0.43
1871,78,30-Jun-17,"250,510","36,829",2.05
1872,78,30-Jun-16,"219,757","34,444",2.63
1873,78,30-Jun-15,"196,759","28,029",2.74
1874,78,30-Jun-14,"158,698","23,385",3.79
1875,78,30-Jun-13,"135,154","13,616",5.2
1876,78,30-Jun-12,"116,322","8,745",3.4
1877,4715,31-Dec-18,"9,927,607","-19,588",-0.35
1878,4715,31-Dec-17,"9,328,709","1,159,697",20.49
1879,4715,31-Dec-16,"8,931,617","2,880,078",50.91
1880,4715,31-Dec-15,"8,395,906","1,257,877",22.21
1881,4715,31-Dec-14,"8,229,433","1,188,677",20.96
1882,4715,31-Dec-13,"8,327,537","1,602,995",28.26
1883,4715,31-Dec-12,"7,892,865","1,402,501",24.75
1884,4715,31-Dec-11,"8,493,686","1,427,877",25.21
1885,2291,31-Dec-18,"1,902,899","164,898",20.53
1886,2291,31-Dec-17,"1,804,250","345,239",43.44
1887,2291,31-Dec-16,"1,480,079","367,488",46.89
1888,2291,31-Dec-15,"1,374,931","189,749",24.58
1889,2291,31-Dec-14,"1,642,939","377,245",49.65
1890,2291,31-Dec-13,"1,384,009","227,797",30.01
1891,2291,31-Dec-12,"1,233,417","327,063",43.1
1892,2291,31-Dec-11,"1,336,481","442,031",58.25
1893,3182,31-Dec-18,"20,852,973","1,365,581",35.58
1894,3182,31-Dec-17,"20,019,594","1,383,671",36.87
1895,3182,31-Dec-16,"18,365,805","2,146,482",57.66
1896,3182,31-Dec-15,"18,100,356","1,388,012",37.34
1897,3182,31-Dec-14,"18,216,498","1,496,133",40.29
1898,3182,31-Dec-13,"17,708,999","1,810,066",49
1899,3182,31-Dec-12,"17,626,444","3,983,484",107.83
1900,3182,31-Dec-11,"19,559,041","2,867,501",77.52
1901,7197,31-Dec-18,"202,346","4,501",5.21
1902,7197,31-Dec-17,"228,389","10,555",13.08
1903,7197,31-Dec-16,"185,523","15,157",19.7
1904,7197,31-Dec-15,"137,330","12,719",16.53
1905,7197,31-Dec-14,"87,258","2,559",3.32
1906,7197,31-Dec-13,"84,129","2,087",2.71
1907,7197,31-Dec-12,"89,574","1,839",2.4
1908,7197,31-Dec-11,"89,257","1,273",0.98
1909,5079,30-Jun-19,"13,426","-2,977",-2.36
1910,5079,30-Jun-18,"21,760","-9,133",-7.25
1911,5079,31-Dec-17,"26,869","-1,608",-1.28
1912,5079,31-Dec-16,"33,997","-3,175",-2.52
1913,5079,31-Dec-15,"32,270","-11,567",-9.19
1914,5079,31-Dec-14,"43,884",-834,-0.66
1915,5079,31-Dec-13,"58,155","2,006",1.59
1916,5079,31-Dec-12,"38,829","-7,853",-6.22
1917,21,31-Dec-18,"295,369","24,542",3.43
1918,21,31-Dec-17,"255,585","20,542",3.13
1919,21,31-Dec-16,"245,923","18,115",2.79
1920,21,31-Dec-15,"211,379","10,339",1.6
1921,21,31-Dec-14,"165,419","6,809",1.86
1922,21,31-Dec-13,"64,030","5,263",3.46
1923,21,31-Dec-12,"53,448","4,400",3.05
1924,21,31-Dec-11,"62,680","-23,953",-15.71
1925,3204,31-Jan-19,"316,245","66,669",11.9
1926,3204,31-Jan-18,"616,990","124,433",23.7
1927,3204,31-Jan-17,"598,965","101,410",28
1928,3204,31-Jan-16,"538,088","50,289",16.7
1929,3204,31-Jan-15,"353,159","28,073",10.1
1930,3204,31-Jan-14,"506,298","35,993",16
1931,3204,31-Jan-13,"276,512","25,624",11.4
1932,3204,31-Jan-12,"152,253","19,338",8.6
1933,7382,30-Jun-19,"3,536","-7,076",-3.29
1934,7382,30-Jun-18,"5,736","-14,954",-6.98
1935,7382,30-Jun-17,"4,260","2,630",1.22
1936,7382,30-Jun-16,"8,882","76,363",35.3
1937,7382,30-Jun-15,"118,502","3,860",1.79
1938,7382,30-Jun-14,"189,816","13,572",6.27
1939,7382,30-Jun-13,"184,531","3,768",1.75
1940,7382,30-Jun-12,"273,139","28,730",13.23
1941,5020,30-Apr-19,"192,402","3,502",0.44
1942,5020,30-Apr-18,"404,715","30,917",3.94
1943,5020,30-Apr-17,"581,792","110,435",15.33
1944,5020,30-Apr-16,"598,898","80,201",11.17
1945,5020,30-Apr-15,"472,193","86,653",11.97
1946,5020,30-Apr-14,"676,055","108,102",14.91
1947,5020,30-Apr-13,"665,871","101,475",14.83
1948,5020,30-Apr-12,"655,614","85,780",17.91
1949,5220,30-Jun-19,"115,316","3,622",1.01
1950,5220,30-Jun-18,"200,230","-20,356",-0.38
1951,5220,30-Jun-17,"186,723","-9,562",-0.18
1952,5220,30-Jun-16,"252,379","-16,452",-0.29
1953,5220,30-Jun-15,"329,804","-41,297",-0.77
1954,5220,30-Jun-14,"367,938","-36,952",-0.69
1955,5220,30-Jun-13,"387,759","-19,999",-0.38
1956,5220,30-Jun-12,"145,299","3,092",0.08
1957,9962,31-Dec-18,"50,778","5,982",1.6
1958,9962,31-Dec-17,"65,850","19,859",5.29
1959,9962,31-Dec-16,"91,535","23,221",6.18
1960,9962,31-Dec-15,"71,311","16,048",4.26
1961,9962,31-Dec-14,"86,396","25,951",6.9
1962,9962,31-Dec-13,"133,464","26,823",7.14
1963,9962,31-Dec-12,"104,153","22,268",5.93
1964,9962,31-Dec-11,"96,103","21,404",5.7
1965,1147,31-Mar-19,"104,189","-37,583",-8.26
1966,1147,31-Mar-18,"95,276","-93,561",-20.57
1967,1147,31-Mar-17,"246,277","7,378",1.62
1968,1147,31-Mar-16,"804,123","41,584",9.14
1969,1147,31-Mar-15,"445,747","31,456",12.8
1970,1147,31-Mar-14,"352,131","38,422",16.9
1971,1147,31-Mar-13,"268,434","30,359",13.36
1972,1147,31-Mar-12,"277,155","32,087",14.12
1973,7192,30-Jun-19,"34,025","-4,825",-4.37
1974,7192,30-Jun-18,"78,711","2,796",2.53
1975,7192,31-Dec-17,"100,713",-575,-0.52
1976,7192,31-Dec-16,"168,250","-42,423",-38.38
1977,7192,31-Dec-15,"191,549","-8,626",-7.8
1978,7192,31-Dec-14,"216,876","-11,716",-10.6
1979,7192,31-Dec-13,"267,892","6,232",5.64
1980,7192,31-Dec-12,"284,613","5,096",4.82
1981,2135,31-Dec-18,"7,455",541,-0.57
1982,2135,31-Dec-17,"15,509","5,541",3.09
1983,2135,31-Dec-16,"11,371","4,438",2.48
1984,2135,31-Dec-15,"9,237","7,375",4.11
1985,2135,31-Dec-14,"9,491","1,016",0.58
1986,2135,31-Dec-13,"10,200","3,019",1.68
1987,2135,31-Dec-12,"15,086","2,826",1.58
1988,2135,31-Dec-11,"17,478","9,672",5.37
1989,7096,31-Mar-19,"33,171",588,0.06
1990,7096,31-Mar-18,"67,515","-1,174",-0.12
1991,7096,31-Mar-17,"93,210","7,993",0.82
1992,7096,31-Mar-16,"141,144","-24,373",-2.48
1993,7096,31-Mar-15,"143,702","-5,774",-0.73
1994,7096,31-Mar-14,"150,899","-8,267",-1.05
1995,7096,31-Mar-13,"165,553",-122,-0.02
1996,7096,31-Mar-12,"138,842","-16,244",-2.07
1997,82,31-Dec-18,"399,243","-66,446",-7.7
1998,82,31-Dec-17,"356,970","-21,001",-2.3
1999,82,31-Dec-16,"371,835","71,468",10.4
2000,82,31-Dec-15,"428,548","-76,307",-18.6
2001,82,30-Jun-15,"89,170","121,623",17.6
2002,82,30-Jun-14,"365,206","-63,996",-9.3
2003,82,31-Dec-13,"441,916","-54,036",-7.9
2004,82,31-Dec-12,"588,600","-65,656",-9.6
2005,5649,31-Dec-18,"74,117",515,0.38
2006,5649,31-Dec-17,"65,642",514,0.38
2007,5649,31-Dec-16,"57,928","-5,279",-3.93
2008,5649,31-Dec-15,"74,100","-2,784",-2.07
2009,5649,31-Dec-14,"106,354","14,692",10.93
2010,5649,31-Dec-13,"79,139","-2,353",-1.75
2011,5649,31-Dec-12,"66,635","1,414",1.05
2012,5649,31-Dec-11,"62,518","1,510",1.13
2013,56,31-Dec-18,"82,096","5,472",1.15
2014,56,31-Dec-17,"104,036","13,179",2.75
2015,56,31-Dec-16,"120,278","-9,050",-1.87
2016,56,31-Dec-15,"120,918","11,867",2.78
2017,56,31-Dec-14,"85,638","6,171",1.83
2018,56,31-Dec-13,"89,650","13,243",4.14
2019,56,31-Dec-12,"88,678","7,889",3.91
2020,56,31-Dec-11,"74,939","9,213",6.02
2021,136,31-Jul-19,"8,726",760,0.23
2022,136,31-Jul-18,"42,510",-395,-0.12
2023,136,31-Jul-17,"30,674",221,0.07
2024,136,31-Jul-16,"37,301","2,609",0.78
2025,136,31-Jul-15,"44,255","4,398",1.32
2026,136,31-Jul-14,"51,771","6,285",1.88
2027,136,31-Jul-13,"47,770","5,126",1.54
2028,136,31-Jul-12,"55,704","8,323",3.16
2029,7077,31-Mar-19,"42,539","-4,525",-0.84
2030,7077,31-Mar-18,"36,860","-2,424",-0.46
2031,7077,31-Mar-17,"33,316","-1,905",-0.36
2032,7077,31-Mar-16,"17,569","-1,277",-0.19
2033,7077,31-Mar-15,"18,928","-1,285",-0.29
2034,7077,31-Mar-14,"11,736","-1,804",-0.45
2035,7077,31-Mar-13,"14,474",556,0.14
2036,7077,31-Mar-12,"27,239","3,813",0.95
2037,7022,31-Dec-18,"327,956","70,117",13.55
2038,7022,31-Dec-17,"304,558","51,147",18.04
2039,7022,31-Dec-16,"215,346","25,721",9.13
2040,7022,31-Dec-15,"343,656","73,837",25.35
2041,7022,31-Dec-14,"355,044","64,398",22.97
2042,7022,31-Dec-13,"320,898","52,616",19.12
2043,7022,31-Dec-12,"290,007","41,346",15.37
2044,7022,31-Dec-11,"265,019","26,693",10.05
2045,3247,31-Dec-18,"349,315","-2,681",-0.97
2046,3247,31-Dec-17,"356,060","-1,744",-0.6
2047,3247,31-Dec-16,"315,120","18,878",7.16
2048,3247,31-Dec-15,"285,373","9,931",3.76
2049,3247,31-Dec-14,"299,379","20,513",7.75
2050,3247,31-Dec-13,"286,569","29,987",15.46
2051,3247,31-Dec-12,"280,386","36,111",19.79
2052,3247,31-Dec-11,"311,280","36,011",18.61
2053,7676,31-Dec-18,"28,438",-214,-0.1
2054,7676,31-Dec-17,"40,273","-2,888",-1.2
