,Code,EPS,DPS,NTA,Revenue,Profit/Loss,NQuarter,Quarter Date,Financial Date,Announced,Net
36554,9792,2.94,0,1.0894,"21,380k","2,325k",3,30/9/2002,31/12/2002,2/1/2003,31.80%
36555,5250,1.11,0,0.0822,"554,263k","12,485k",4,31/12/2018,31/12/2018,26/2/2019,21.30%
36556,5250,1.48,0,0.0739,"568,515k","16,757k",3,30/9/2018,31/12/2018,30/11/2018,4.10%
36557,5250,1.17,0,0.0592,"557,633k","13,132k",2,30/6/2018,31/12/2018,29/8/2018,29.40%
36558,5250,0.8,0,0.0747,"535,688k","8,933k",1,31/3/2018,31/12/2018,24/5/2018,11.60%
36559,5250,1.43,0,0.0667,"546,240k","15,855k",4,31/12/2017,31/12/2017,28/2/2018,66.50%
36560,5250,1.45,0,0.0475,"563,121k","16,096k",3,30/9/2017,31/12/2017,29/11/2017,38.10%
36561,5250,0.91,0,0.001,"555,213k","10,150k",2,30/6/2017,31/12/2017,29/8/2017,32.70%
36562,5250,0.72,0,-0.0081,"522,528k","8,003k",1,31/3/2017,31/12/2017,24/5/2017,49.80%
36563,5250,0.84,4.7,0.0317,"523,609k","9,520k",4,31/12/2016,31/12/2016,27/2/2017,31.70%
36564,5250,1,0,0.0694,"547,808k","11,651k",3,30/9/2016,31/12/2016,24/11/2016,30.40%
36565,5250,1.27,0,0.0926,"505,698k","15,072k",2,30/6/2016,31/12/2016,25/8/2016,40.30%
36566,5250,1.35,0,0.0912,"526,253k","15,931k",1,31/3/2016,31/12/2016,26/5/2016,10.80%
36567,5250,1.16,4.7,0.1427,"499,744k","13,937k",4,31/12/2015,31/12/2015,25/2/2016,22.20%
36568,5250,1.36,0,0.1569,"519,228k","16,742k",3,30/9/2015,31/12/2015,26/11/2015,2.20%
36569,5250,0.87,0,0.1609,"482,321k","10,742k",2,30/6/2015,31/12/2015,28/8/2015,34.50%
36570,5250,1.17,0,0.1522,"504,991k","14,380k",1,31/3/2015,31/12/2015,28/5/2015,23.70%
36571,5250,1.45,5.1,0.1915,"481,124k","17,916k",4,31/12/2014,31/12/2014,27/2/2015,71.10%
36572,5250,1.39,0,0.1768,"487,284k","17,125k",3,30/9/2014,31/12/2014,21/11/2014,109%
36573,5250,1.47,0,0.1629,"472,282k","16,405k",2,30/6/2014,31/12/2014,26/8/2014,4.30%
36574,5205,2.51,0,1.22,"492,496k","19,586k",4,31/12/2018,31/12/2018,28/2/2019,32.10%
36575,5205,1.68,0,1.19,"432,206k","13,136k",3,30/9/2018,31/12/2018,29/11/2018,36.90%
36576,5205,1.38,0,1.15,"389,772k","10,753k",2,30/6/2018,31/12/2018,28/8/2018,47.80%
36577,5205,3.41,0,1.1,"391,276k","26,614k",1,31/3/2018,31/12/2018,31/5/2018,74.40%
36578,5205,3.84,0,1.14,"519,224k","29,812k",4,31/12/2017,31/12/2017,27/2/2018,113.90%
36579,5205,2.69,0,1.14,"449,321k","20,826k",3,30/9/2017,31/12/2017,27/11/2017,186.10%
36580,5205,2.66,0,1.13,"465,870k","20,609k",2,30/6/2017,31/12/2017,28/8/2017,196.80%
36581,5205,1.97,0,1.14,"395,968k","15,264k",1,31/3/2017,31/12/2017,25/5/2017,130.30%
36582,5205,-24.95,0,1.15,"340,973k","-193,075k",4,31/12/2016,31/12/2016,28/2/2017,2749.60%
36583,5205,0.94,0,1.32,"371,361k","7,279k",3,30/9/2016,31/12/2016,30/11/2016,50.10%
36584,5205,-2.75,0,1.27,"421,551k","-21,282k",2,30/6/2016,31/12/2016,29/8/2016,250.90%
36585,5205,-6.52,0,1.28,"440,725k","-50,425k",1,31/3/2016,31/12/2016,30/5/2016,360%
36586,5205,1.01,0.5,1.45,"489,321k","7,823k",4,31/12/2015,31/12/2015,29/2/2016,51.70%
36587,5205,1.88,0,1.49,"471,477k","14,581k",3,30/9/2015,31/12/2015,30/11/2015,401.40%
36588,5205,1.82,1.25,1.28,"425,229k","14,101k",2,30/6/2015,31/12/2015,24/8/2015,93.20%
36589,5205,2.51,0,1.26,"402,777k","19,396k",1,31/3/2015,31/12/2015,28/5/2015,76.50%
36590,5205,2.09,1.25,1.18,"308,511k","16,205k",4,31/12/2014,31/12/2014,26/2/2015,282.40%
36591,5205,0.38,0,1.1,"241,033k","2,908k",3,30/9/2014,31/12/2014,28/11/2014,112.40%
36592,5205,0.94,1,1.08,"222,544k","7,300k",2,30/6/2014,31/12/2014,28/8/2014,55.70%
36593,5205,1.42,0,1.1,"230,721k","10,991k",1,31/3/2014,31/12/2014,26/5/2014,53.60%
36594,5205,-1.36,1,1.09,"238,257k","-10,533k",4,31/12/2013,31/12/2013,27/2/2014,132.80%
36595,5205,0.18,0,1.09,"236,105k","1,369k",3,30/9/2013,31/12/2013,28/11/2013,94.60%
36596,5205,2.13,0,1.08,"247,506k","16,473k",2,30/6/2013,31/12/2013,27/8/2013,46%
36597,5205,3.06,0,1.06,"243,182k","23,679k",1,31/3/2013,31/12/2013,21/5/2013,13.10%
36598,5205,4.15,2,1.01,"274,339k","32,108k",4,31/12/2012,31/12/2012,25/2/2013,11.80%
36599,5205,3.3,2,1,"240,254k","25,513k",3,30/9/2012,31/12/2012,26/11/2012,3.50%
36600,5205,3.94,0,0.99,"257,699k","30,492k",2,30/6/2012,31/12/2012,30/8/2012,10.40%
36601,5205,3.52,0,0.95,"248,961k","27,249k",1,31/3/2012,31/12/2012,23/5/2012,20.80%
36602,5205,5.41,1,1.07,"313,294k","36,424k",4,31/12/2011,31/12/2011,28/2/2012,0%
36603,5205,4.13,0,1.07,"254,413k","26,438k",3,30/9/2011,31/12/2011,10/11/2011,0%
36604,5205,5.96,0,0.65,"258,145k","34,034k",2,30/6/2011,31/12/2011,19/8/2011,0%
36605,5205,80.57,0,11.92,"207,850k","18,612k",1,31/3/2011,31/12/2011,29/6/2011,0%
36606,5279,7.44,2.3,1.43,"977,998k","109,292k",4,31/12/2018,31/12/2018,27/2/2019,39.10%
36607,5279,5.67,1.65,1.37,"770,222k","83,225k",3,30/9/2018,31/12/2018,27/11/2018,22.30%
36608,5279,7,2.15,1.33,"804,129k","102,738k",2,30/6/2018,31/12/2018,29/8/2018,23.50%
36609,5279,6.51,1.9,1.25,"730,825k","92,648k",1,31/3/2018,31/12/2018,22/5/2018,18.30%
36610,5279,6.03,1.6,1.04,"797,372k","80,508k",4,31/12/2017,31/12/2017,26/2/2018,16.60%
36611,5279,5.1,1.5,1.02,"653,323k","68,028k",3,30/9/2017,31/12/2017,21/11/2017,51.30%
36612,5279,6.23,1.5,0.991,"649,704k","83,159k",2,30/6/2017,31/12/2017,11/8/2017,508.60%
36613,5279,6.43,2.2,0.969,"612,423k","78,329k",1,31/3/2017,31/12/2017,19/5/2017,0%
36614,5279,9.42,0,0.7274,"731,769k","100,223k",4,31/12/2016,31/12/2016,28/2/2017,0%
36615,5279,4.2,0,0.6116,"511,506k","44,661k",3,30/9/2016,31/12/2016,6/2/2017,0%
36616,7180,1.75,0,0.34,"49,955k","4,197k",2,31/12/2018,30/6/2019,21/2/2019,1.20%
36617,7180,0.74,0,0.33,"57,809k","1,784k",1,30/9/2018,30/6/2019,22/11/2018,3.80%
36618,7180,-0.06,0,0.32,"48,493k",-144k,4,30/6/2018,30/6/2018,29/8/2018,7.70%
36619,7180,1.3,0,0.32,"48,399k","3,119k",3,31/3/2018,30/6/2018,30/5/2018,287%
36620,7180,3.54,0,0.61,"39,188k","4,250k",2,31/12/2017,30/6/2018,27/2/2018,586.60%
36621,7180,1.44,0,0.58,"36,915k","1,719k",1,30/9/2017,30/6/2018,27/11/2017,1212.20%
36622,7180,-0.43,0,0.56,"32,858k",-156k,4,30/6/2017,30/6/2017,24/8/2017,93.10%
36623,7180,0.62,0,0.55,"33,325k",746k,3,31/3/2017,30/6/2017,25/5/2017,14.40%
36624,7180,0.52,0,0.55,"33,681k",683k,2,31/12/2016,30/6/2017,24/2/2017,43.40%
36625,7180,0.11,0,0.54,"30,479k",131k,1,30/9/2016,30/6/2017,23/11/2016,91.40%
36626,7180,-1.89,0,0.54,"29,201k","-2,268k",4,30/6/2016,30/6/2016,26/8/2016,460.60%
36627,7180,0.73,0,0.56,"27,591k",871k,3,31/3/2016,30/6/2016,26/5/2016,3.90%
36628,7180,1.01,0,0.55,"24,263k","1,206k",2,31/12/2015,30/6/2016,26/2/2016,773.90%
36629,7180,1.27,0,0.54,"24,109k","1,526k",1,30/9/2015,30/6/2016,27/11/2015,178.50%
36630,7180,0.52,0,0.53,"22,403k",629k,4,30/6/2015,30/6/2015,27/8/2015,44.30%
36631,7180,0.7,0,0.53,"34,422k",838k,3,31/3/2015,30/6/2015,27/5/2015,85.80%
36632,7180,0.12,0,0.52,"25,313k",138k,2,31/12/2014,30/6/2015,24/2/2015,45.30%
36633,7180,0.46,0,0.52,"27,334k",548k,1,30/9/2014,30/6/2015,28/11/2014,134.40%
36634,7180,0.94,0,0.51,"25,750k","1,130k",4,30/6/2014,30/6/2014,26/8/2014,157.30%
36635,7180,0.38,0,0.5,"20,079k",451k,3,31/3/2014,30/6/2014,26/5/2014,142.80%
36636,7180,0.08,0,0.5,"21,689k",95k,2,31/12/2013,30/6/2014,26/2/2014,141.90%
36637,7180,-1.33,0,0.5,"23,231k","-1,591k",1,30/9/2013,30/6/2014,28/11/2013,138.90%
36638,7180,-1.64,0,0.51,"24,625k","-1,972k",4,30/6/2013,30/6/2013,30/8/2013,57.60%
36639,7180,-0.88,0,0.53,"25,805k","-1,053k",3,31/3/2013,30/6/2013,23/5/2013,64.80%
36640,7180,-0.19,0,0.54,"30,248k",-227k,2,31/12/2012,30/6/2013,20/2/2013,145.50%
36641,7180,-0.56,0,0.54,"23,746k",-666k,1,30/9/2012,30/6/2013,27/11/2012,39.30%
36642,7180,-3.88,0,0.55,"24,218k","-4,656k",-,30/6/2012,30/6/2012,30/8/2012,484.50%
36643,7180,-0.58,0,0.58,"22,152k",-692k,-,31/3/2012,30/6/2012,28/5/2012,77%
36644,7180,0.42,0,0.59,"25,726k",499k,-,31/12/2011,30/6/2012,20/2/2012,165.20%
36645,7180,-0.4,0,0.59,"29,882k",-478k,3,30/9/2011,31/12/2011,24/11/2011,245.70%
36646,7180,1.01,0,0.59,"30,453k","1,211k",2,30/6/2011,31/12/2011,23/8/2011,11.30%
36647,7180,-0.33,0,0.58,"21,495k",-391k,1,31/3/2011,31/12/2011,30/5/2011,143.10%
36648,7180,-0.64,0,0.58,"27,669k",-765k,4,31/12/2010,31/12/2010,28/2/2011,197.60%
36649,7180,0.27,0,0.59,"27,618k",328k,3,30/9/2010,31/12/2010,24/11/2010,44.40%
36650,7180,1.14,0,0.59,"28,420k","1,365k",2,30/6/2010,31/12/2010,23/8/2010,275.40%
36651,7180,0.76,0,0.57,"31,238k",908k,1,31/3/2010,31/12/2010,21/5/2010,198.70%
36652,7180,0.36,0,0.56,"25,845k",437k,4,31/12/2009,31/12/2009,24/2/2010,120.20%
36653,7180,0.49,0,0.56,"25,028k",590k,3,30/9/2009,31/12/2009,30/11/2009,65%
36654,7180,-0.65,0,0.56,"25,635k",-778k,2,30/6/2009,31/12/2009,12/8/2009,527.40%
36655,7180,-0.77,0,0.56,"16,916k",-920k,1,31/3/2009,31/12/2009,22/5/2009,58.20%
36656,7180,-1.81,0,0.57,"23,082k","-2,167k",4,31/12/2008,31/12/2008,27/2/2009,1054.60%
36657,7180,1.4,0,0.59,"30,801k","1,685k",3,30/9/2008,31/12/2008,16/12/2008,84.60%
36658,7180,-0.1,0,0.57,"30,538k",-124k,2,30/6/2008,31/12/2008,25/8/2008,116.50%
36659,7180,-1.84,0,0.58,"27,284k","-2,202k",1,31/3/2008,31/12/2008,23/5/2008,849%
36660,7180,0.08,0,0.6,"33,003k",100k,4,31/12/2007,31/12/2007,25/2/2008,95.40%
36661,7180,0.76,0,0.6,"33,753k",913k,3,30/9/2007,31/12/2007,23/11/2007,8.20%
36662,7180,0.63,0,0.59,"29,667k",752k,2,30/6/2007,31/12/2007,24/8/2007,48.20%
36663,7180,0.25,0,0.6,"27,600k",294k,1,31/3/2007,31/12/2007,25/5/2007,72.30%
36664,7180,1.82,1.25,0.6,"32,461k","2,180k",4,31/12/2006,31/12/2006,14/2/2007,358.90%
36665,7180,0.83,0,0.59,"36,517k",995k,3,30/9/2006,31/12/2006,24/11/2006,47.90%
36666,7180,1.21,1.25,0.58,"37,520k","1,451k",2,30/6/2006,31/12/2006,25/8/2006,19.20%
36667,7180,0.88,0,0.6,"29,429k","1,061k",1,31/3/2006,31/12/2006,26/5/2006,53.70%
36668,7180,0.93,0,0.59,"29,683k","1,112k",4,31/12/2005,31/12/2005,22/3/2006,61.80%
36669,7180,1.59,0,0.58,"30,732k","1,909k",3,30/9/2005,31/12/2005,11/11/2005,25.80%
36670,7180,1.01,0,0.57,"29,284k","1,217k",2,30/6/2005,31/12/2005,26/8/2005,67.30%
36671,7180,2.55,2.5,0.74,"32,090k","2,293k",1,31/3/2005,31/12/2005,20/5/2005,13.30%
36672,7180,3.23,0,0.74,"36,818k","2,911k",4,31/12/2004,31/12/2004,23/2/2005,0.30%
36673,7180,2.86,0,0.71,"36,070k","2,572k",3,30/9/2004,31/12/2004,26/11/2004,0%
36674,7180,4.14,0,0.68,"35,634k","3,722k",2,30/6/2004,31/12/2004,14/9/2004,0%
36675,7180,3.21,0,0.64,"25,819k","2,644k",1,31/3/2004,31/12/2004,8/7/2004,0%
36676,7180,22.85,0,0.65,"27,318k",871k,4,31/12/2003,31/12/2003,9/2/2004,0%
36677,7180,-62.9,0,-7.26,0k,-1k,3,30/9/2003,31/12/2003,9/2/2004,0%
36678,7165,-0.49,0,0.4998,"3,915k",-970k,2,31/12/2018,30/6/2019,28/2/2019,62.20%
36679,7165,-1.06,0,0.5046,"1,170k","-2,097k",1,30/9/2018,30/6/2019,27/11/2018,130.70%
36680,7165,-0.97,0,0.5151,503k,"-1,920k",4,30/6/2018,30/6/2018,30/8/2018,61.80%
36681,7165,-1.15,0,0.5248,"3,721k","-2,263k",3,31/3/2018,30/6/2018,23/5/2018,81%
36682,7165,-0.32,0,53.61,"3,034k",-598k,2,31/12/2017,30/6/2018,27/2/2018,620%
36683,7165,-0.53,0,0.5389,"2,225k",-909k,1,30/9/2017,30/6/2018,27/11/2017,18.50%
36684,7165,-3.45,0,0.5445,"2,511k","-5,026k",4,30/6/2017,30/6/2017,29/8/2017,83.40%
36685,7165,-0.86,0,0.5793,"3,150k","-1,250k",3,31/3/2017,30/6/2017,29/5/2017,352.90%
36686,7165,0.09,0,0.589,"5,884k",115k,2,31/12/2016,30/6/2017,27/2/2017,86%
36687,7165,-0.59,0,0.593,"2,299k",-767k,1,30/9/2016,30/6/2017,28/11/2016,378.90%
36688,7165,-2.38,0,0.5997,"5,237k","-2,740k",4,30/6/2016,30/6/2016,26/8/2016,46.10%
36689,7165,-0.26,0,0.3511,"8,336k",-276k,3,31/3/2016,30/6/2016,27/5/2016,112.60%
36690,7165,0.78,0,0.3533,"10,425k",819k,2,31/12/2015,30/6/2016,29/2/2016,60.40%
36691,7165,0.26,0,0.3452,"3,607k",275k,1,30/9/2015,30/6/2016,30/11/2015,151.90%
36692,7165,-5.01,0,0.3432,"3,066k","-5,084k",4,30/6/2015,30/6/2015,26/8/2015,0%
36693,7165,2.3,0,0.3802,"9,750k","2,184k",3,31/3/2015,30/6/2015,27/5/2015,0%
36694,7165,2.18,0,0.3571,"7,767k","2,067k",2,31/12/2014,30/6/2015,26/2/2015,0%
36695,7165,-0.56,0,0.3349,"2,403k",-530k,1,30/9/2014,30/6/2015,26/11/2014,0%
36696,7165,17.85,0,0.3402,"4,491k","16,958k",-,30/6/2014,30/6/2014,28/8/2014,0%
36697,7165,-29.01,0,0.0173,"7,448k","-33,507k",-,31/3/2014,30/6/2014,29/5/2014,0%
36698,7165,1.16,0,0.2453,"6,409k","1,099k",-,31/12/2013,30/6/2014,28/2/2014,141.20%
36699,7165,-14.95,0,0.233,"2,829k","-14,203k",3,30/9/2013,31/12/2013,29/11/2013,1553.70%
36700,7165,-1.13,0,0.457,"2,113k","-1,077k",2,30/6/2013,31/12/2013,30/8/2013,179.80%
36701,7165,-0.26,0,0.469,"4,890k",-244k,1,31/3/2013,31/12/2013,30/5/2013,166.30%
36702,7165,-2.81,0,0.5123,"12,041k","-2,666k",4,31/12/2012,31/12/2012,28/2/2013,270.80%
36703,7165,1.03,0,0.5186,"43,611k",977k,3,30/9/2012,31/12/2012,29/11/2012,216.40%
36704,7165,1.53,0,0.472,"59,878k","1,349k",2,30/6/2012,31/12/2012,15/8/2012,331.40%
36705,7165,0.42,0,0.461,"19,856k",368k,1,31/3/2012,31/12/2012,17/5/2012,807.70%
36706,7165,-0.82,0,0.454,"9,946k",-719k,4,31/12/2011,31/12/2011,28/2/2012,787.70%
36707,7165,-0.95,0,0.44,"4,837k",-839k,3,30/9/2011,31/12/2011,17/11/2011,68.80%
36708,7165,-0.66,0,0.448,"3,272k",-583k,2,30/6/2011,31/12/2011,19/8/2011,720.20%
36709,7165,-0.06,0,0.455,"5,313k",-52k,1,31/3/2011,31/12/2011,20/5/2011,124.40%
36710,7165,-0.1,0,0.456,"5,405k",-90k,4,31/12/2010,31/12/2010,23/2/2011,170.90%
36711,7165,-0.57,0,0.463,"1,945k",-497k,3,30/9/2010,31/12/2010,23/11/2010,15.60%
36712,7165,0.11,0,0.463,"7,487k",94k,2,30/6/2010,31/12/2010,24/8/2010,117%
36713,7165,0.24,0,0.462,"4,813k",213k,1,31/3/2010,31/12/2010,25/5/2010,69.60%
36714,7165,0.16,0,0.46,"5,053k",136k,4,31/12/2009,31/12/2009,23/2/2010,106.40%
36715,7165,-0.67,0,0.459,"2,813k",-589k,3,30/9/2009,31/12/2009,23/11/2009,70.90%
36716,7165,-0.63,0,0.466,"2,814k",-552k,2,30/6/2009,31/12/2009,19/8/2009,58.40%
36717,7165,0.8,0,0.473,"7,289k",701k,1,31/3/2009,31/12/2009,29/5/2009,221.70%
36718,7165,-2.39,0,0.464,"5,396k","-2,104k",4,31/12/2008,31/12/2008,26/2/2009,114.70%
36719,7165,-2.3,0,0.491,"3,282k","-2,021k",3,30/9/2008,31/12/2008,27/11/2008,969.30%
36720,7165,-1.51,0,0.513,"2,821k","-1,326k",2,30/6/2008,31/12/2008,27/8/2008,45.30%
36721,7165,-0.66,0,0.53,"5,754k",-576k,1,31/3/2008,31/12/2008,30/5/2008,9500%
36722,7165,-0.5,0,0.53,"6,641k",-398k,4,31/12/2007,31/12/2007,26/2/2008,71%
36723,7165,-0.24,0,0.539,"4,308k",-189k,3,30/9/2007,31/12/2007,29/11/2007,88.40%
36724,7165,-3.03,0,0.542,"5,078k","-2,426k",2,30/6/2007,31/12/2007,30/8/2007,258.90%
36725,7165,-0.01,0,0.5718,"10,503k",-6k,1,31/3/2007,31/12/2007,30/5/2007,99.20%
36726,7165,-1.71,0,0.549,"9,155k","-1,371k",4,31/12/2006,31/12/2006,23/2/2007,65.50%
36727,7165,-2.03,0,0.546,"3,568k","-1,626k",3,30/9/2006,31/12/2006,30/11/2006,4.70%
36728,7165,-0.85,0,0.566,"6,471k",-676k,2,30/6/2006,31/12/2006,25/8/2006,6.50%
